EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,JobLevel,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,PercentSalaryHike,DistanceFromHome,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,JobInvolvement,PerformanceRating,TrainingTimesLastYear,OverTime,BusinessTravel,StockOptionLevel,AttritionRisk,Attrition
EMP1178,36,Male,Single,Research & Development,Research Scientist,3,Bachelor,3,1,1,0,11,1,1,56613,361,3022,57777,14,5,4,3,3,3,2,3,3,No,Travel_Rarely,0,100,Yes
EMP1179,27,Male,Single,Research & Development,Research Scientist,2,College,1,0,0,0,14,2,2,69505,430,3309,70894,15,3,4,3,3,4,3,3,2,Yes,Travel_Rarely,0,145,No
EMP1180,25,Female,Single,IT,IT Support,3,Bachelor,3,1,0,0,10,3,2,89441,596,4482,92609,18,3,3,3,2,2,1,3,6,No,Travel_Rarely,0,105,No
EMP1181,38,Female,Divorced,IT,IT Support,3,Bachelor,4,3,1,1,5,4,2,73426,514,4365,70396,17,2,4,3,4,3,4,3,3,Yes,Travel_Rarely,0,85,No
EMP1182,50,Male,Divorced,Operations,Operations Analyst,4,Master,21,15,8,9,22,0,2,81168,603,5118,77989,18,5,3,2,3,2,3,3,4,No,Travel_Rarely,1,65,No
EMP1183,46,Male,Single,Research & Development,Software Engineer,5,Doctorate,13,4,5,1,24,3,3,143804,945,7556,145826,14,2,2,3,3,3,2,3,1,No,Travel_Rarely,1,50,No
EMP1184,21,Male,Divorced,IT,Systems Administrator,3,Bachelor,9,3,3,1,11,3,3,109069,783,6297,114019,25,11,3,2,3,3,3,3,2,Yes,Non-Travel,1,70,No
EMP1185,27,Male,Divorced,Sales,Sales Representative,5,Doctorate,10,4,2,2,16,1,3,130098,650,5403,129653,11,1,3,4,3,1,4,3,4,No,Travel_Rarely,1,25,No
EMP1186,46,Male,Married,Sales,Sales Representative,3,Bachelor,3,1,0,0,11,1,1,64588,408,3270,67562,13,29,3,2,4,2,4,4,0,No,Non-Travel,2,50,No
EMP1187,27,Male,Single,Sales,Sales Representative,2,College,5,3,1,2,12,3,3,106013,586,4610,110657,23,1,3,3,3,3,2,3,6,No,Travel_Rarely,0,80,No
EMP1188,34,Male,Married,Operations,Logistics Coordinator,4,Master,11,8,5,6,19,1,1,64321,336,2954,66912,13,28,3,3,4,4,3,3,2,No,Travel_Frequently,1,70,No
EMP1189,42,Female,Divorced,Finance,Financial Analyst,3,Bachelor,2,1,0,0,7,3,1,51895,328,2439,54021,14,17,3,4,3,3,3,4,2,Yes,Travel_Rarely,2,90,No
EMP1190,27,Female,Married,Finance,Accountant,4,Master,16,10,7,6,16,0,4,144171,990,8066,149913,17,11,4,3,3,2,3,3,4,No,Travel_Rarely,0,85,No
EMP1191,38,Female,Married,Research & Development,Laboratory Technician,5,Doctorate,2,1,0,0,15,0,3,133057,802,6911,137313,20,24,3,2,4,3,3,4,1,Yes,Non-Travel,1,110,No
EMP1192,23,Male,Married,Research & Development,Software Engineer,3,Bachelor,4,2,1,0,15,4,2,84648,565,4689,86298,15,1,2,3,2,1,2,3,2,No,Travel_Rarely,1,70,No
EMP1193,30,Female,Married,Sales,Sales Representative,5,Doctorate,6,2,2,1,9,2,4,134746,838,7214,128337,11,1,3,2,3,4,3,4,4,No,Travel_Rarely,0,55,No
EMP1194,40,Female,Married,Research & Development,Research Scientist,4,Master,15,8,4,7,27,1,5,200792,1223,9463,193407,12,2,2,3,3,4,3,4,5,No,Travel_Rarely,0,60,No
EMP1195,21,Female,Single,Research & Development,Software Engineer,3,Bachelor,1,0,0,0,6,0,2,78591,449,3428,75716,17,2,4,4,4,1,2,3,3,No,Non-Travel,2,100,No
EMP1196,41,Female,Single,IT,Developer,4,Master,6,4,1,1,20,1,2,92615,551,4717,88202,13,3,1,2,1,2,2,3,2,No,Travel_Frequently,1,110,Yes
EMP1197,36,Female,Divorced,Research & Development,Research Director,3,Bachelor,3,1,0,0,14,2,3,116565,684,5356,112097,12,8,2,3,2,3,2,3,2,No,Travel_Frequently,0,95,No
EMP1198,42,Male,Divorced,Sales,Sales Executive,5,Doctorate,1,0,0,0,6,2,1,59107,391,3259,61587,11,1,2,4,2,2,3,3,3,Yes,Travel_Rarely,2,115,No
EMP1199,39,Male,Single,Sales,Sales Representative,4,Master,7,3,1,2,21,3,1,58351,308,2290,59306,20,4,2,1,2,4,2,3,1,Yes,Non-Travel,1,155,No
EMP1200,50,Female,Divorced,Sales,Sales Manager,1,Below College,4,3,0,2,11,1,3,99299,519,4364,97432,14,2,3,3,2,4,3,3,4,Yes,Travel_Frequently,0,80,No
EMP1201,38,Female,Married,Research & Development,Laboratory Technician,3,Bachelor,5,2,2,1,19,0,1,69097,459,3707,71124,14,9,3,4,3,2,3,3,2,Yes,Non-Travel,1,55,No
EMP1202,32,Female,Married,Operations,Operations Analyst,4,Master,1,0,0,0,1,4,1,48967,311,2372,48910,18,29,4,4,4,1,4,3,1,Yes,Non-Travel,1,120,No
EMP1203,38,Male,Married,IT,Developer,1,Below College,3,2,0,1,15,4,1,57430,348,2780,55374,11,7,3,3,3,4,3,3,0,No,Travel_Rarely,0,75,No
EMP1204,42,Male,Divorced,Finance,Finance Manager,1,Below College,4,1,1,0,14,2,2,79995,430,3575,83070,15,5,2,1,2,3,4,3,0,No,Travel_Rarely,1,75,No
EMP1205,37,Male,Divorced,Research & Development,Research Director,3,Bachelor,2,1,0,0,3,2,5,190925,1150,8301,187844,22,4,3,1,4,3,1,4,2,No,Travel_Rarely,0,130,No
EMP1206,37,Female,Single,Research & Development,Research Scientist,3,Bachelor,1,0,0,0,2,2,3,89253,622,5112,91027,14,15,3,3,3,2,3,3,2,No,Non-Travel,0,95,No
EMP1207,29,Male,Divorced,Sales,Sales Representative,3,Bachelor,16,8,5,6,28,1,2,108355,782,6308,106085,16,1,3,2,2,2,1,3,4,Yes,Non-Travel,0,135,No
EMP1208,30,Male,Single,Finance,Financial Analyst,2,College,3,2,0,1,8,0,5,184666,1247,9417,184667,15,29,3,2,2,3,3,3,3,No,Travel_Frequently,3,90,No
EMP1209,22,Male,Married,Finance,Accountant,2,College,6,2,1,1,19,5,4,158982,818,6875,164009,20,5,2,3,4,3,3,4,1,No,Travel_Rarely,2,50,No
EMP1210,54,Male,Married,Sales,Sales Representative,4,Master,2,0,0,0,15,2,2,82881,553,4250,80036,16,3,3,3,3,2,3,3,3,No,Travel_Rarely,1,70,No
EMP1211,24,Female,Married,Research & Development,Research Director,3,Bachelor,2,1,0,0,12,3,4,151856,850,6496,159103,25,29,3,4,3,2,3,3,4,Yes,Travel_Rarely,1,100,No
EMP1212,30,Female,Single,Research & Development,Research Scientist,2,College,2,1,0,0,8,1,2,83730,484,3849,80131,16,27,3,1,1,3,2,3,1,No,Non-Travel,0,165,No
EMP1213,29,Female,Divorced,Human Resources,HR Specialist,3,Bachelor,2,1,0,0,3,1,1,51662,283,2343,51837,12,10,4,2,4,3,3,3,4,Yes,Travel_Rarely,1,135,No
EMP1214,45,Male,Single,Operations,Operations Analyst,3,Bachelor,3,1,0,0,7,1,1,53444,370,3213,55667,22,1,3,4,2,2,4,3,2,Yes,Travel_Rarely,0,100,No
EMP1215,34,Female,Single,Human Resources,HR Manager,1,Below College,3,2,0,1,8,2,3,100952,668,4960,105451,13,13,3,3,4,3,2,3,2,No,Travel_Rarely,1,50,No
EMP1216,49,Male,Married,Research & Development,Research Scientist,2,College,3,2,0,1,6,3,2,66545,434,3400,64762,12,4,3,4,3,2,4,3,6,No,Travel_Rarely,2,15,No
EMP1217,30,Female,Married,Sales,Sales Manager,1,Below College,0,0,0,0,0,2,3,95558,637,4654,92155,11,4,2,4,2,2,2,3,5,Yes,Travel_Frequently,0,145,Yes
EMP1218,39,Male,Divorced,Sales,Sales Executive,4,Master,3,1,1,0,5,4,3,92412,516,4341,94485,17,1,3,4,2,3,3,3,1,No,Travel_Rarely,1,25,No
EMP1219,28,Male,Married,Sales,Sales Representative,4,Master,0,0,0,0,13,2,1,55355,338,2675,52819,12,7,3,3,1,3,4,3,1,No,Travel_Rarely,1,120,Yes
EMP1220,58,Female,Single,Sales,Sales Executive,4,Master,0,0,0,0,9,1,1,61758,406,3382,61666,11,13,3,2,2,2,2,3,3,No,Travel_Frequently,0,165,Yes
EMP1221,25,Female,Divorced,IT,IT Manager,4,Master,13,6,1,3,21,2,2,83006,547,4220,85465,12,3,3,3,2,2,3,3,1,Yes,Travel_Rarely,1,85,No
EMP1222,40,Male,Married,IT,IT Manager,4,Master,4,2,0,1,16,3,1,71506,499,4266,71936,13,27,4,3,3,1,3,3,0,Yes,Travel_Frequently,1,95,No
EMP1223,43,Female,Single,Sales,Sales Manager,3,Bachelor,5,2,1,1,10,1,2,91312,522,4205,88463,19,2,1,2,3,4,3,3,1,No,Travel_Frequently,2,80,No
EMP1224,41,Male,Married,Finance,Finance Manager,4,Master,2,1,0,0,3,3,2,83384,577,5025,83275,17,1,2,3,3,1,3,3,1,No,Travel_Rarely,0,80,No
EMP1225,35,Male,Married,Sales,Sales Executive,1,Below College,11,5,2,4,19,2,2,88991,542,3970,92739,14,10,4,1,3,2,3,3,6,Yes,Travel_Rarely,1,75,No
EMP1226,35,Male,Married,Research & Development,Laboratory Technician,4,Master,5,1,1,0,8,0,1,65101,434,3481,65864,17,18,4,3,4,2,4,3,3,No,Travel_Rarely,3,40,No
EMP1227,37,Male,Married,Sales,Sales Executive,4,Master,7,5,2,3,17,4,2,84674,519,4373,86549,14,29,3,1,4,3,2,3,0,Yes,Travel_Rarely,1,100,No
EMP1228,35,Male,Divorced,Research & Development,Laboratory Technician,3,Bachelor,2,1,0,0,14,2,3,123116,907,7401,121100,16,14,4,3,2,4,3,4,3,Yes,Travel_Rarely,1,95,No
EMP1229,46,Male,Divorced,Research & Development,Laboratory Technician,3,Bachelor,16,9,3,6,23,1,5,192747,1050,7598,186742,11,2,2,4,3,2,3,3,5,No,Travel_Rarely,0,45,No
EMP1230,59,Male,Married,Research & Development,Laboratory Technician,2,College,8,2,2,1,17,2,3,106551,712,6234,103947,11,29,2,1,1,3,4,4,2,Yes,Travel_Rarely,0,140,No
EMP1231,31,Female,Single,Research & Development,Research Director,4,Master,9,2,3,1,15,0,2,91267,587,4506,91569,15,25,4,3,1,1,1,3,0,No,Travel_Rarely,3,100,No
EMP1232,23,Male,Divorced,Operations,Operations Manager,4,Master,0,0,0,0,11,5,1,63786,346,2629,62384,15,1,4,2,3,3,4,3,3,No,Travel_Rarely,0,115,Yes
EMP1233,36,Female,Married,Sales,Sales Representative,5,Doctorate,1,0,0,0,11,2,3,101313,523,4172,101738,20,8,2,4,3,2,3,3,4,Yes,Non-Travel,3,90,No
EMP1234,60,Male,Married,Sales,Sales Executive,3,Bachelor,1,0,0,0,3,3,4,122106,854,6889,124643,17,8,1,4,4,2,3,3,1,No,Travel_Frequently,0,110,Yes
EMP1235,28,Female,Married,Sales,Sales Manager,4,Master,1,0,0,0,15,2,1,64121,345,2906,65623,12,5,2,4,3,2,3,3,4,No,Travel_Frequently,0,125,No
EMP1236,53,Male,Divorced,Human Resources,HR Manager,3,Bachelor,9,3,4,1,16,6,1,57461,314,2458,55534,11,29,2,4,1,4,4,4,1,No,Travel_Rarely,0,110,No
EMP1237,53,Male,Married,Sales,Sales Executive,5,Doctorate,0,0,0,0,3,1,1,62717,466,3683,64287,19,1,3,3,4,3,3,3,3,No,Travel_Rarely,1,70,No
EMP1238,31,Male,Single,Finance,Accountant,3,Bachelor,0,0,0,0,1,3,3,103219,701,5647,105001,16,9,3,2,1,3,3,3,1,No,Non-Travel,2,105,No
EMP1239,42,Male,Married,Research & Development,Research Director,3,Bachelor,1,0,0,0,11,1,2,76361,429,3359,72634,19,2,3,2,2,2,3,4,3,No,Non-Travel,3,80,No
EMP1240,53,Male,Divorced,Research & Development,Laboratory Technician,3,Bachelor,1,0,0,0,5,2,1,48565,314,2720,46422,17,7,3,3,2,2,3,3,0,Yes,Non-Travel,0,140,No
EMP1241,33,Female,Single,Human Resources,HR Manager,4,Master,1,0,0,0,1,1,4,138481,877,7508,140506,24,15,4,3,4,3,1,3,4,No,Travel_Rarely,0,120,Yes
EMP1242,34,Female,Divorced,Sales,Sales Representative,5,Doctorate,7,4,2,3,19,1,2,95250,677,5367,94142,13,2,2,4,3,4,4,4,1,No,Non-Travel,1,30,No
EMP1243,31,Female,Married,Sales,Sales Executive,1,Below College,4,1,1,0,11,3,1,47238,322,2318,45566,15,4,3,2,3,4,2,3,1,Yes,Travel_Rarely,1,100,No
EMP1244,26,Female,Married,Research & Development,Laboratory Technician,1,Below College,0,0,0,0,13,2,1,50611,358,3093,48305,18,29,4,2,4,3,4,3,6,No,Travel_Rarely,0,145,Yes
EMP1245,30,Male,Single,Human Resources,HR Manager,5,Doctorate,2,1,0,0,9,1,1,57689,318,2352,55724,19,14,2,3,3,2,3,3,2,No,Travel_Frequently,0,155,No
EMP1246,24,Male,Single,Sales,Sales Manager,3,Bachelor,2,1,0,0,4,4,2,68600,452,3431,71738,16,8,4,2,4,3,3,3,1,No,Travel_Rarely,0,130,No
EMP1247,37,Male,Divorced,Sales,Sales Executive,4,Master,0,0,0,0,0,1,1,54759,279,2076,56005,11,2,3,3,3,2,3,3,1,Yes,Travel_Rarely,1,115,No
EMP1248,29,Male,Single,Operations,Logistics Coordinator,3,Bachelor,5,3,1,2,8,1,2,87115,450,3369,87356,11,5,1,3,4,3,3,3,2,No,Travel_Frequently,1,95,No
EMP1249,39,Male,Married,Sales,Sales Manager,1,Below College,6,3,0,2,14,4,3,104048,705,5981,108642,13,14,2,3,4,2,3,3,1,No,Travel_Frequently,1,55,No
EMP1250,21,Male,Married,Finance,Finance Manager,4,Master,6,2,2,1,14,5,3,127662,646,5250,129182,15,17,3,1,3,2,4,3,1,No,Travel_Rarely,0,80,No
EMP1251,40,Male,Single,Finance,Finance Manager,4,Master,6,3,2,2,20,4,1,57559,371,3238,58857,11,2,3,4,2,1,2,4,3,No,Travel_Rarely,2,80,No
EMP1252,45,Male,Single,Research & Development,Research Director,3,Bachelor,0,0,0,0,0,3,2,73306,520,3936,71712,14,10,3,1,4,3,4,4,3,No,Travel_Rarely,0,120,No
EMP1253,18,Female,Married,Sales,Sales Executive,3,Bachelor,15,10,4,5,25,2,3,126198,750,5982,127320,18,1,2,2,3,3,3,3,1,Yes,Non-Travel,0,105,No
EMP1254,40,Female,Divorced,Sales,Sales Executive,4,Master,8,3,2,2,22,2,1,69358,354,3102,66885,14,1,3,3,3,4,4,3,1,No,Travel_Rarely,1,40,No
EMP1255,49,Male,Married,IT,Developer,1,Below College,11,7,3,4,17,6,1,58529,397,3383,57969,16,7,2,1,4,4,2,3,3,Yes,Travel_Rarely,1,115,Yes
EMP1256,24,Female,Married,IT,IT Manager,5,Doctorate,0,0,0,0,5,3,2,91172,667,5579,86916,17,2,3,1,3,4,1,3,1,No,Travel_Rarely,0,140,No
EMP1257,53,Female,Married,Finance,Accountant,2,College,13,10,6,8,26,2,2,94182,639,4794,91513,11,1,3,1,2,1,3,4,6,Yes,Travel_Rarely,3,100,Yes
EMP1258,41,Male,Married,Operations,Operations Manager,3,Bachelor,8,3,2,1,14,2,1,51813,333,2807,49610,18,13,3,3,2,3,3,4,2,No,Travel_Rarely,1,50,No
EMP1259,29,Male,Married,IT,Developer,5,Doctorate,9,6,2,4,15,4,3,129346,721,5592,127894,11,6,2,4,3,3,4,3,3,No,Travel_Rarely,0,60,No
EMP1260,36,Male,Divorced,Sales,Sales Manager,4,Master,0,0,0,0,7,2,2,89088,448,3605,92144,13,15,2,3,1,4,2,3,3,Yes,Travel_Rarely,1,130,Yes
EMP1261,42,Female,Married,Sales,Sales Manager,3,Bachelor,6,4,2,3,13,2,4,164107,1105,9032,162103,11,10,2,3,3,2,1,3,2,No,Travel_Rarely,1,50,No
EMP1262,37,Female,Married,Finance,Accountant,4,Master,16,8,2,4,25,3,1,71415,398,3253,73783,20,13,2,2,4,1,1,3,1,No,Travel_Rarely,2,100,No
EMP1263,42,Male,Single,Sales,Sales Representative,3,Bachelor,5,3,1,1,18,1,3,121809,870,7275,123715,11,3,2,1,2,2,2,3,2,No,Non-Travel,3,85,No
EMP1264,27,Male,Divorced,Sales,Sales Executive,2,College,4,1,1,0,14,3,1,56680,349,2882,56734,21,3,3,1,1,4,3,3,3,Yes,Travel_Rarely,1,135,No
EMP1265,38,Male,Single,IT,Developer,5,Doctorate,14,5,3,4,15,5,2,103750,656,4794,101020,25,9,3,4,4,4,3,3,3,No,Travel_Rarely,0,50,No
EMP1266,22,Male,Single,Research & Development,Laboratory Technician,4,Master,2,1,0,0,13,4,2,101277,697,5528,105552,11,2,3,1,3,2,3,3,2,No,Travel_Rarely,2,110,Yes
EMP1267,35,Male,Married,Operations,Logistics Coordinator,4,Master,4,1,0,0,15,1,2,97209,675,5577,92875,12,16,3,4,2,4,2,3,4,No,Non-Travel,1,35,No
EMP1268,27,Female,Married,IT,IT Manager,3,Bachelor,3,2,1,1,14,2,3,115195,761,5839,117371,18,7,1,2,4,1,2,3,3,No,Travel_Rarely,1,85,No
EMP1269,29,Female,Married,Sales,Sales Representative,1,Below College,13,4,1,2,16,1,1,47886,351,2703,48466,11,2,4,3,3,2,2,4,1,Yes,Non-Travel,0,120,No
EMP1270,49,Female,Married,Operations,Logistics Coordinator,1,Below College,0,0,0,0,3,2,2,75079,559,4136,74636,13,9,2,4,2,3,3,3,4,No,Travel_Rarely,3,75,No
EMP1271,47,Female,Divorced,Research & Development,Research Director,3,Bachelor,3,1,1,0,15,3,1,63236,465,3659,61593,15,29,3,2,2,2,3,3,2,No,Travel_Rarely,1,60,Yes
EMP1272,43,Female,Single,Research & Development,Software Engineer,4,Master,5,2,1,1,19,5,3,131414,927,8138,130503,11,1,4,3,2,2,3,4,3,No,Travel_Rarely,1,35,No
EMP1273,26,Male,Divorced,Research & Development,Research Scientist,3,Bachelor,7,4,1,3,17,2,1,53727,363,2779,55729,15,1,3,2,4,4,4,3,4,Yes,Travel_Rarely,1,100,No
EMP1274,33,Female,Married,Sales,Sales Executive,4,Master,4,1,0,0,13,2,3,120575,802,6456,124635,19,18,2,2,3,3,4,3,3,Yes,Travel_Rarely,2,75,No
EMP1275,49,Male,Married,Research & Development,Software Engineer,1,Below College,11,6,3,3,22,4,3,102212,537,4504,106723,14,1,2,2,3,4,3,3,1,No,Travel_Rarely,0,55,No
EMP1276,38,Female,Married,Sales,Sales Manager,3,Bachelor,14,6,4,2,26,4,3,132781,754,5445,130228,11,1,1,4,4,2,3,3,1,Yes,Travel_Rarely,2,70,No
EMP1277,60,Male,Single,Research & Development,Software Engineer,2,College,0,0,0,0,7,6,1,48839,244,2108,48287,20,4,3,2,1,2,4,3,1,No,Travel_Rarely,0,150,No
EMP1278,40,Female,Married,Research & Development,Research Scientist,3,Bachelor,2,1,0,0,15,3,2,90707,484,3784,86341,21,6,3,2,1,2,3,3,0,No,Travel_Rarely,1,90,No
EMP1279,38,Male,Married,IT,Developer,1,Below College,0,0,0,0,12,5,1,49665,302,2594,51864,16,8,3,4,2,4,2,3,2,No,Travel_Frequently,1,115,No
EMP1280,33,Male,Married,Finance,Accountant,5,Doctorate,1,0,0,0,13,1,3,102377,549,3987,100630,11,7,1,2,1,2,3,3,3,Yes,Travel_Rarely,1,145,No
EMP1281,38,Male,Married,Sales,Sales Manager,2,College,3,1,0,0,5,4,3,102102,740,5500,101123,11,24,4,3,3,2,4,3,2,Yes,Travel_Rarely,1,65,No
EMP1282,35,Male,Divorced,Research & Development,Research Scientist,5,Doctorate,12,4,4,3,23,3,2,88342,619,4776,91944,11,14,3,4,3,2,4,3,2,No,Travel_Frequently,0,50,No
EMP1283,44,Female,Married,Research & Development,Research Scientist,3,Bachelor,9,2,1,1,21,6,3,123929,641,4969,124258,12,29,2,2,2,4,2,3,4,Yes,Travel_Rarely,1,95,Yes
EMP1284,46,Female,Divorced,Sales,Sales Manager,5,Doctorate,0,0,0,0,14,2,1,72312,406,3473,72790,20,6,2,2,1,2,4,3,3,Yes,Travel_Rarely,3,130,No
EMP1285,29,Male,Married,Finance,Accountant,3,Bachelor,0,0,0,0,12,1,2,95505,673,4857,92412,11,1,3,4,1,1,4,3,3,No,Travel_Rarely,2,80,No
EMP1286,23,Male,Single,IT,IT Support,5,Doctorate,4,1,0,0,15,1,1,59562,417,3430,59554,11,29,3,2,4,3,2,3,3,No,Non-Travel,0,135,No
EMP1287,18,Male,Single,Sales,Sales Executive,1,Below College,3,1,0,0,5,7,5,180717,1330,9855,188274,20,1,2,2,3,2,4,3,2,No,Travel_Rarely,3,75,No
EMP1288,42,Male,Married,Research & Development,Laboratory Technician,4,Master,1,0,0,0,13,5,4,142606,1068,9096,143443,20,14,2,3,3,2,4,3,5,No,Travel_Rarely,2,60,No
EMP1289,25,Male,Single,Sales,Sales Manager,5,Doctorate,11,7,4,6,12,2,3,133296,991,8369,130031,12,1,3,3,2,2,1,3,2,No,Travel_Rarely,0,105,Yes
EMP1290,18,Female,Single,Human Resources,Recruiter,2,College,13,6,3,5,13,2,4,148522,894,7151,141559,17,14,2,1,3,4,3,3,2,Yes,Non-Travel,1,115,No
EMP1291,40,Male,Divorced,Sales,Sales Representative,1,Below College,2,0,0,0,9,1,1,44919,252,1900,44183,11,27,2,2,1,1,3,3,3,No,Travel_Rarely,1,150,Yes
EMP1292,60,Male,Divorced,Operations,Logistics Coordinator,3,Bachelor,11,5,1,4,24,5,4,152490,1051,8634,153596,13,4,4,2,4,1,3,3,1,No,Travel_Frequently,0,65,No
EMP1293,36,Male,Married,Finance,Accountant,5,Doctorate,2,0,0,0,10,1,1,58855,338,2518,56163,11,2,3,2,4,2,4,3,1,No,Travel_Rarely,2,100,No
EMP1294,45,Male,Single,Research & Development,Research Director,3,Bachelor,6,3,1,1,14,4,3,120968,848,6363,122296,16,2,3,3,3,4,3,3,4,No,Non-Travel,0,45,No
EMP1295,37,Male,Single,Human Resources,HR Specialist,3,Bachelor,3,1,1,0,13,1,3,107484,680,5577,107735,14,6,3,2,3,1,3,3,1,No,Travel_Rarely,1,50,No
EMP1296,36,Female,Single,Operations,Logistics Coordinator,2,College,0,0,0,0,7,2,1,55898,390,3426,57482,11,1,3,3,3,4,4,3,1,No,Travel_Rarely,1,105,No
EMP1297,46,Male,Married,Human Resources,Recruiter,1,Below College,13,8,1,7,17,4,2,82306,468,4036,78428,14,11,3,3,2,4,4,3,0,Yes,Travel_Rarely,3,60,No
EMP1298,34,Male,Divorced,Sales,Sales Manager,4,Master,3,1,0,0,3,4,1,63556,398,3243,65340,13,4,4,2,2,2,1,3,2,No,Travel_Rarely,0,105,No
EMP1299,39,Male,Married,Research & Development,Software Engineer,1,Below College,6,2,1,1,14,0,5,203131,1302,10496,203555,11,3,2,2,3,2,4,3,3,No,Travel_Frequently,0,85,Yes
EMP1300,40,Male,Single,Finance,Accountant,4,Master,2,0,0,0,7,6,1,56526,415,3650,55794,16,6,2,2,1,3,2,3,5,Yes,Non-Travel,1,185,No
EMP1301,30,Male,Married,IT,Developer,5,Doctorate,0,0,0,0,11,3,2,96236,545,4401,100714,13,7,1,1,1,3,3,3,4,Yes,Non-Travel,2,160,No
EMP1302,46,Female,Married,IT,IT Manager,2,College,0,0,0,0,14,5,3,117125,859,6762,113144,14,1,3,3,3,4,3,3,0,Yes,Travel_Rarely,3,70,No
EMP1303,35,Female,Married,Finance,Accountant,4,Master,3,1,0,0,9,3,1,65903,462,3998,66175,11,12,3,3,4,4,3,3,2,Yes,Travel_Rarely,0,85,No
EMP1304,29,Male,Married,Finance,Finance Manager,1,Below College,5,1,2,0,12,3,2,66536,454,3438,65344,14,21,2,2,4,2,3,3,2,No,Travel_Frequently,1,105,No
EMP1305,42,Male,Married,Operations,Logistics Coordinator,4,Master,2,0,0,0,14,2,2,83640,582,4281,83869,14,3,3,3,1,3,1,4,4,Yes,Travel_Frequently,0,150,No
EMP1306,28,Male,Single,Sales,Sales Representative,2,College,5,3,0,1,9,1,1,51045,332,2727,51311,11,1,2,4,1,2,2,3,3,No,Travel_Frequently,2,130,No
EMP1307,37,Male,Single,Research & Development,Laboratory Technician,4,Master,5,2,2,1,10,3,3,109993,617,4537,105477,17,14,2,1,3,3,4,3,2,No,Travel_Rarely,0,100,Yes
EMP1308,36,Female,Divorced,IT,Developer,3,Bachelor,6,3,2,2,17,2,1,54539,298,2323,55417,11,2,4,3,4,3,2,3,3,No,Travel_Rarely,2,65,Yes
EMP1309,47,Female,Single,IT,Developer,3,Bachelor,3,1,0,0,15,4,1,59444,425,3348,60243,12,1,3,3,4,2,1,3,3,No,Travel_Rarely,0,100,No
EMP1310,41,Male,Single,Human Resources,HR Manager,3,Bachelor,12,7,1,4,18,2,2,92523,630,5087,95016,16,9,1,1,4,1,4,3,2,No,Travel_Frequently,2,95,Yes
EMP1311,36,Male,Single,Sales,Sales Manager,2,College,3,2,0,1,9,4,2,77873,430,3778,74685,25,2,2,3,3,2,3,3,3,Yes,Travel_Rarely,0,115,No
EMP1312,45,Male,Single,Finance,Financial Analyst,4,Master,2,1,0,0,3,2,4,142722,933,7047,139828,11,1,1,4,2,3,3,3,1,Yes,Non-Travel,1,115,No
EMP1313,50,Female,Married,IT,Developer,3,Bachelor,1,0,0,0,14,2,4,125452,767,5983,127335,15,29,3,1,1,4,2,3,3,No,Travel_Frequently,1,130,No
EMP1314,42,Female,Divorced,Sales,Sales Manager,4,Master,1,0,0,0,11,4,2,96345,519,3846,92845,17,3,3,4,1,3,4,3,2,No,Travel_Rarely,0,75,No
EMP1315,37,Male,Married,Research & Development,Software Engineer,2,College,0,0,0,0,11,1,2,89819,568,4641,91414,15,23,4,2,3,3,4,3,2,No,Travel_Frequently,0,120,Yes
EMP1316,23,Male,Married,Sales,Sales Representative,4,Master,5,3,2,1,18,3,1,65973,376,3144,63063,11,1,3,2,1,2,1,3,5,No,Non-Travel,0,125,No
EMP1317,26,Female,Married,Research & Development,Research Scientist,2,College,1,0,0,0,1,2,1,55715,291,2319,54795,12,17,3,3,3,2,3,3,1,No,Travel_Frequently,0,135,No
EMP1318,33,Male,Married,Sales,Sales Manager,3,Bachelor,1,0,0,0,8,3,2,71803,442,3356,74292,11,6,4,1,3,2,2,3,4,No,Travel_Rarely,0,130,No
EMP1319,30,Male,Divorced,Research & Development,Software Engineer,2,College,7,2,2,1,11,0,3,113046,732,5997,116146,15,1,3,3,1,2,4,3,2,No,Travel_Rarely,1,45,No
EMP1320,35,Male,Divorced,Research & Development,Research Director,4,Master,1,0,0,0,10,0,1,52613,269,2168,53374,11,13,2,1,4,3,3,3,1,Yes,Travel_Rarely,1,155,No
EMP1321,37,Female,Single,Human Resources,Recruiter,2,College,1,0,0,0,15,1,1,55354,332,2481,57404,17,22,3,3,3,4,3,3,5,No,Travel_Rarely,2,120,No
EMP1322,42,Male,Married,IT,Systems Administrator,5,Doctorate,0,0,0,0,1,5,2,77725,438,3437,79351,11,1,3,3,4,3,3,3,2,No,Travel_Rarely,0,80,No
EMP1323,36,Male,Married,Finance,Financial Analyst,5,Doctorate,7,3,2,1,9,3,1,62886,319,2518,63007,11,12,3,3,4,3,3,3,3,Yes,Non-Travel,0,85,No
EMP1324,41,Female,Divorced,Sales,Sales Executive,2,College,0,0,0,0,5,2,3,92329,490,4298,96758,15,5,2,2,2,1,4,4,2,Yes,Travel_Rarely,2,105,No
